Tipo,x,y
dengue,-77.04,-5.88
dengue,-76.96,-5.96
dengue,-76.86,-5.93
dengue,-76.94,-6.02
dengue,-76.96,-6.24
dengue,-77.05,-6.24
dengue,-76.99,-6.29
dengue,-76.88,-6.25
dengue,-76.95,-6.36
dengue,-76.97,-6.34
dengue,-76.99,-6.33
dengue,-77.05,-6.08
dengue,-77.12,-6.01
dengue,-77.07,-6.27
dengue,-77.09,-5.94
dengue,-76.98,-6.03
dengue,-76.97,-6.05
dengue,-76.98,-6.05
dengue,-76.99,-6.02
dengue,-76.97,-6.06
dengue,-76.96,-6.03
dengue,-77.08,-6.36
dengue,-77.06,-6.24
dengue,-77.12,-6.24
dengue,-76.98,-6.24
dengue,-77.06,-6.21
dengue,-77.04,-6.15
dengue,-77.09,-6.26
dengue,-76.97,-6.13
dengue,-76.96,-6.12
dengue,-76.90,-5.97
dengue,-77.24,-5.88
dengue,-76.88,-5.94
dengue,-76.87,-5.96
dengue,-76.99,-6.11
dengue,-76.97,-6.11
dengue,-76.96,-6.09
dengue,-77.01,-6.14
dengue,-76.99,-6.19
dengue,-77.03,-5.94
dengue,-77.04,-6.19
dengue,-76.98,-6.21
dengue,-76.96,-6.20
dengue,-76.97,-6.23
dengue,-77.02,-6.26
dengue,-77.03,-6.25
dengue,-76.93,-6.27
dengue,-76.90,-6.26
dengue,-76.84,-6.23
dengue,-77.15,-6.23
dengue,-77.03,-6.06
dengue,-77.12,-6.01
dengue,-77.08,-5.96
dengue,-76.98,-6.00
dengue,-76.91,-5.99
dengue,-76.87,-6.12
dengue,-76.88,-6.11
dengue,-76.90,-6.15
dengue,-76.99,-6.23
dengue,-77.08,-6.13
dengue,-76.84,-6.21
dengue,-76.94,-6.16
dengue,-76.89,-5.99
dengue,-76.88,-5.96
dengue,-77.05,-5.93
dengue,-77.08,-5.88
dengue,-77.07,-5.90
dengue,-77.10,-5.84
dengue,-76.88,-6.24
dengue,-76.92,-6.25
dengue,-76.86,-6.23
dengue,-76.99,-6.15
dengue,-77.05,-6.26
dengue,-77.00,-6.19
dengue,-77.03,-6.18
dengue,-76.88,-6.17
dengue,-76.89,-6.19
dengue,-76.92,-6.18
dengue,-76.87,-6.20
dengue,-77.03,-6.10
dengue,-76.97,-5.91
dengue,-76.94,-5.88
dengue,-77.09,-5.85
dengue,-77.10,-5.86
dengue,-77.21,-5.84
dengue,-76.94,-6.24
dengue,-76.91,-6.26
dengue,-77.01,-6.19
dengue,-77.06,-6.17
dengue,-77.00,-6.36
dengue,-77.01,-6.28
dengue,-77.03,-6.25
dengue,-77.04,-6.23
dengue,-77.07,-6.25
dengue,-77.09,-6.24
dengue,-77.09,-6.32
dengue,-76.87,-6.15
dengue,-76.84,-6.15
dengue,-76.93,-6.18
dengue,-76.91,-6.23
dengue,-76.89,-6.23
dengue,-77.06,-5.88
dengue,-77.07,-5.89
dengue,-77.07,-5.89
dengue,-76.90,-5.89
dengue,-77.08,-6.10
dengue,-76.90,-6.21
dengue,-76.96,-6.03
dengue,-77.11,-6.26
dengue,-77.11,-6.20
dengue,-76.91,-6.04
dengue,-77.05,-5.93
dengue,-77.01,-6.05
dengue,-76.99,-6.20
dengue,-77.15,-5.87
dengue,-77.09,-5.91
dengue,-76.95,-6.01
dengue,-77.10,-6.06
dengue,-77.02,-5.83
dengue,-77.09,-5.89
dengue,-77.06,-6.17
dengue,-77.06,-6.17
dengue,-77.14,-6.21
dengue,-77.01,-6.33
dengue,-77.06,-5.92
dengue,-77.04,-5.91
dengue,-76.99,-6.13
dengue,-76.83,-6.24
dengue,-76.98,-6.11
dengue,-77.11,-5.85
dengue,-77.08,-5.90
dengue,-77.07,-6.13
dengue,-77.05,-6.13
dengue,-77.02,-6.15
dengue,-77.01,-6.17
dengue,-77.03,-6.17
dengue,-77.02,-6.20
dengue,-77.06,-6.19
dengue,-76.86,-5.96
dengue,-77.02,-6.01
dengue,-77.12,-5.84
dengue,-77.03,-6.06
dengue,-77.08,-6.24
dengue,-77.09,-6.22
dengue,-77.09,-6.23
dengue,-77.09,-6.21
dengue,-76.93,-6.06
dengue,-77.08,-6.18
dengue,-76.93,-6.21
dengue,-76.86,-5.94
dengue,-76.86,-6.22
dengue,-76.87,-6.01
dengue,-76.85,-5.98
dengue,-76.95,-6.26
dengue,-76.99,-6.20
dengue,-77.00,-6.23
dengue,-76.83,-6.25
dengue,-77.10,-5.84
dengue,-76.98,-6.16
dengue,-77.04,-6.28
dengue,-76.98,-6.04
dengue,-77.11,-6.15
dengue,-77.06,-6.04
dengue,-76.94,-6.05
dengue,-76.87,-6.01
dengue,-77.09,-5.90
dengue,-77.09,-5.89
dengue,-77.04,-5.88
dengue,-76.95,-6.05
dengue,-76.89,-6.19
dengue,-76.95,-6.17
dengue,-76.92,-6.20
dengue,-76.92,-6.19
dengue,-76.93,-6.20
dengue,-76.84,-6.16
dengue,-76.94,-6.23
dengue,-76.90,-6.14
dengue,-77.04,-6.23
dengue,-77.04,-6.23
dengue,-77.05,-6.21
dengue,-76.97,-6.34
dengue,-77.05,-6.24
dengue,-77.01,-6.25
dengue,-77.03,-6.34
dengue,-77.00,-6.38
dengue,-77.15,-6.23
dengue,-77.09,-6.24
dengue,-77.35,-5.73
dengue,-77.34,-5.72
dengue,-77.40,-5.68
dengue,-77.52,-5.69
dengue,-77.35,-5.66
dengue,-77.37,-5.72
dengue,-77.61,-5.55
dengue,-77.55,-5.67
dengue,-77.39,-5.70
dengue,-77.37,-5.69
dengue,-77.36,-5.70
dengue,-77.38,-5.71
dengue,-77.62,-5.63
dengue,-77.62,-5.62
dengue,-77.58,-5.65
dengue,-77.56,-5.66
dengue,-77.64,-5.57
dengue,-77.65,-5.55
dengue,-77.33,-5.69
dengue,-77.00,-5.67
dengue,-77.25,-5.83
dengue,-76.92,-5.82
dengue,-77.05,-5.82
dengue,-77.11,-5.79
dengue,-77.00,-5.81
dengue,-77.31,-5.68
dengue,-77.29,-5.68
dengue,-77.14,-5.68
dengue,-77.24,-5.74
dengue,-77.20,-5.77
dengue,-77.25,-5.80
dengue,-77.25,-5.69
dengue,-77.26,-5.77
dengue,-77.02,-5.80
dengue,-77.03,-5.74
dengue,-76.93,-5.79
dengue,-77.27,-5.78
dengue,-77.11,-5.80
dengue,-77.11,-5.78
dengue,-77.31,-5.70
dengue,-77.12,-5.77
dengue,-77.13,-5.71
dengue,-77.24,-5.78
dengue,-77.23,-5.80
dengue,-77.16,-5.77
dengue,-77.19,-5.83
dengue,-77.12,-5.81
dengue,-77.32,-5.76
dengue,-77.31,-5.75
dengue,-77.17,-5.77
dengue,-77.14,-5.68
dengue,-76.48,-6.98
dengue,-76.48,-6.98
dengue,-76.42,-6.98
dengue,-76.42,-6.98
dengue,-76.48,-6.97
dengue,-76.48,-6.97
dengue,-76.48,-6.97
dengue,-76.41,-6.97
dengue,-76.28,-6.97
dengue,-76.42,-7.02
dengue,-76.23,-7.00
dengue,-76.41,-7.00
dengue,-76.44,-7.00
dengue,-76.45,-7.01
dengue,-76.41,-7.01
dengue,-76.41,-7.00
dengue,-76.44,-7.00
dengue,-76.44,-7.00
dengue,-76.43,-7.00
dengue,-76.21,-7.00
dengue,-76.23,-7.00
dengue,-76.42,-7.00
dengue,-76.42,-7.00
dengue,-76.44,-7.00
dengue,-76.42,-6.99
dengue,-76.42,-6.99
dengue,-76.45,-6.99
dengue,-76.42,-6.99
dengue,-76.45,-6.99
dengue,-76.48,-6.99
dengue,-76.43,-6.99
dengue,-76.42,-7.00
dengue,-76.23,-6.99
dengue,-76.46,-6.99
dengue,-76.43,-6.99
dengue,-76.24,-6.99
dengue,-76.28,-6.99
dengue,-76.43,-6.99
dengue,-76.44,-6.99
dengue,-76.41,-6.99
dengue,-76.24,-6.99
dengue,-76.23,-6.99
dengue,-76.46,-6.99
dengue,-76.21,-7.01
dengue,-76.26,-6.99
dengue,-76.42,-6.98
dengue,-76.46,-6.99
dengue,-76.42,-6.98
dengue,-76.28,-6.98
dengue,-76.50,-6.98
dengue,-76.42,-6.98
dengue,-76.46,-6.98
dengue,-76.48,-6.99
dengue,-76.24,-6.99
dengue,-76.42,-6.98
dengue,-76.46,-6.98
dengue,-76.45,-6.98
dengue,-76.42,-6.98
dengue,-76.28,-6.98
dengue,-76.47,-6.98
dengue,-76.50,-6.98
dengue,-76.27,-6.98
dengue,-76.23,-7.01
dengue,-76.42,-6.98
dengue,-76.42,-6.98
dengue,-76.42,-6.98
dengue,-76.25,-6.98
dengue,-76.25,-6.98
dengue,-76.24,-6.99
dengue,-76.24,-7.05
dengue,-76.22,-7.04
dengue,-76.22,-7.04
dengue,-76.21,-7.00
dengue,-76.49,-6.99
dengue,-76.47,-6.97
dengue,-76.50,-6.97
dengue,-76.21,-7.00
dengue,-76.25,-6.98
dengue,-76.50,-6.98
dengue,-76.49,-6.98
dengue,-76.47,-6.99
dengue,-76.42,-6.99
dengue,-76.20,-7.05
dengue,-76.20,-7.04
dengue,-76.43,-6.99
dengue,-76.49,-6.97
dengue,-76.43,-6.97
dengue,-76.20,-7.01
dengue,-76.42,-6.97
dengue,-76.50,-6.98
dengue,-76.26,-6.97
dengue,-76.25,-7.02
dengue,-76.22,-7.02
dengue,-76.22,-6.99
dengue,-76.24,-6.99
dengue,-76.24,-6.99
dengue,-76.16,-6.98
dengue,-76.09,-7.09
dengue,-76.07,-7.09
dengue,-76.10,-7.05
dengue,-76.09,-7.08
dengue,-76.06,-7.08
dengue,-76.09,-7.07
dengue,-76.10,-7.05
dengue,-76.10,-7.06
dengue,-76.11,-7.05
dengue,-76.17,-7.00
dengue,-76.11,-7.04
dengue,-76.11,-7.04
dengue,-76.16,-7.01
dengue,-76.16,-7.00
dengue,-76.16,-7.00
dengue,-76.13,-7.01
dengue,-76.17,-7.00
dengue,-76.17,-7.00
dengue,-76.16,-7.00
dengue,-76.18,-7.00
dengue,-76.17,-7.00
dengue,-76.18,-6.99
dengue,-76.17,-6.99
dengue,-76.18,-6.99
dengue,-76.17,-6.99
dengue,-76.18,-6.99
dengue,-76.18,-6.99
dengue,-76.16,-7.00
dengue,-76.19,-7.00
dengue,-76.18,-6.99
dengue,-76.14,-6.99
dengue,-76.14,-6.98
dengue,-76.17,-6.99
dengue,-76.16,-6.98
dengue,-76.05,-7.10
dengue,-76.07,-7.06
dengue,-76.19,-7.01
dengue,-76.17,-7.07
dengue,-76.13,-7.16
dengue,-76.13,-7.04
dengue,-76.13,-7.18
dengue,-76.08,-7.00
dengue,-76.08,-7.06
dengue,-76.08,-7.09
dengue,-76.10,-7.12
dengue,-76.14,-7.12
dengue,-76.13,-7.10
dengue,-76.07,-7.03
dengue,-76.14,-7.02
dengue,-76.19,-7.01
dengue,-76.09,-7.02
dengue,-76.16,-7.10
dengue,-76.13,-7.01
dengue,-76.12,-6.97
dengue,-76.08,-7.13
dengue,-77.36,-5.95
dengue,-77.38,-6.00
dengue,-77.40,-5.89
dengue,-77.39,-6.00
dengue,-77.35,-5.92
dengue,-77.37,-5.90
dengue,-77.36,-5.87
dengue,-77.24,-6.05
dengue,-77.16,-6.19
dengue,-77.23,-6.04
dengue,-77.25,-6.04
dengue,-77.22,-6.04
dengue,-77.16,-6.01
dengue,-77.22,-6.09
dengue,-77.24,-6.09
dengue,-77.21,-6.09
dengue,-77.18,-6.09
dengue,-77.27,-6.09
dengue,-77.14,-6.15
dengue,-77.18,-6.08
dengue,-77.16,-6.06
dengue,-77.15,-5.98
dengue,-77.29,-5.97
dengue,-77.15,-5.97
dengue,-77.27,-5.97
dengue,-77.25,-5.97
dengue,-77.15,-5.97
dengue,-77.15,-5.97
dengue,-77.32,-5.97
dengue,-77.23,-5.96
dengue,-77.16,-6.17
dengue,-77.16,-6.21
dengue,-77.13,-6.20
dengue,-77.15,-6.19
dengue,-77.15,-6.19
dengue,-77.17,-6.18
dengue,-77.15,-6.17
dengue,-77.13,-6.17
dengue,-77.16,-6.13
dengue,-77.14,-6.12
dengue,-77.13,-6.12
dengue,-77.14,-6.12
dengue,-77.15,-6.16
dengue,-77.19,-6.11
dengue,-77.15,-6.10
dengue,-77.17,-6.15
dengue,-77.14,-6.14
dengue,-77.17,-6.14
dengue,-77.20,-6.14
dengue,-77.14,-6.12
dengue,-77.22,-6.12
dengue,-77.14,-6.11
dengue,-77.21,-6.13
dengue,-77.14,-6.13
dengue,-77.14,-6.12
dengue,-77.15,-6.05
dengue,-77.17,-6.06
dengue,-77.26,-6.06
dengue,-77.16,-6.02
dengue,-77.16,-6.02
dengue,-77.16,-6.01
dengue,-77.32,-6.02
dengue,-77.16,-6.08
dengue,-77.19,-6.08
dengue,-77.17,-6.07
dengue,-77.18,-6.07
dengue,-77.26,-6.07
dengue,-77.24,-6.01
dengue,-77.31,-5.94
dengue,-77.18,-6.00
dengue,-77.27,-6.00
dengue,-77.15,-6.00
dengue,-77.18,-6.00
dengue,-77.30,-6.00
dengue,-80.94,-3.95
dengue,-80.89,-3.91
dengue,-80.85,-3.89
dengue,-80.79,-4.12
dengue,-80.67,-4.02
dengue,-80.66,-3.95
dengue,-80.66,-3.99
dengue,-80.66,-3.97
dengue,-80.65,-3.97
dengue,-80.65,-3.94
dengue,-80.64,-3.93
dengue,-80.63,-3.90
dengue,-80.62,-3.88
dengue,-80.64,-3.87
dengue,-80.66,-3.85
dengue,-80.67,-3.85
dengue,-80.67,-3.84
dengue,-80.76,-3.72
dengue,-80.81,-3.80
dengue,-80.77,-3.74
dengue,-80.78,-3.74
dengue,-80.79,-3.94
dengue,-80.63,-3.70
dengue,-80.68,-3.86
dengue,-80.72,-3.71
dengue,-80.70,-3.79
dengue,-80.69,-3.81
dengue,-80.64,-3.67
dengue,-80.63,-3.67
dengue,-80.68,-3.68
dengue,-80.66,-3.67
dengue,-80.61,-3.64
dengue,-80.47,-3.62
dengue,-80.47,-3.62
dengue,-80.54,-3.62
dengue,-80.47,-3.61
dengue,-80.51,-3.61
dengue,-80.50,-3.61
dengue,-80.54,-3.58
dengue,-80.49,-3.60
dengue,-80.47,-3.61
dengue,-80.48,-3.60
dengue,-80.48,-3.60
dengue,-80.49,-3.60
dengue,-80.46,-3.58
dengue,-80.46,-3.63
dengue,-80.55,-3.62
dengue,-80.60,-3.64
dengue,-80.60,-3.64
dengue,-80.60,-3.64
dengue,-80.59,-3.64
dengue,-80.60,-3.64
dengue,-80.59,-3.64
dengue,-80.58,-3.64
dengue,-80.57,-3.63
dengue,-80.56,-3.63
dengue,-80.44,-3.69
dengue,-80.43,-3.69
dengue,-80.44,-3.72
dengue,-80.41,-3.71
dengue,-80.43,-3.73
dengue,-80.44,-3.73
dengue,-80.35,-3.77
dengue,-80.45,-3.76
dengue,-80.39,-3.76
dengue,-80.44,-3.74
dengue,-80.41,-3.74
dengue,-80.42,-3.74
dengue,-80.35,-3.70
dengue,-80.42,-3.67
dengue,-80.44,-3.68
dengue,-80.39,-3.68
dengue,-80.43,-3.68
dengue,-80.36,-3.67
dengue,-80.47,-4.04
dengue,-80.46,-3.69
dengue,-80.45,-3.71
dengue,-80.48,-3.78
dengue,-80.50,-3.80
dengue,-80.46,-3.76
dengue,-80.45,-3.75
dengue,-80.45,-3.74
dengue,-80.46,-3.72
dengue,-80.45,-3.67
dengue,-80.45,-3.64
dengue,-80.45,-3.66
dengue,-80.45,-3.65
dengue,-80.46,-3.64
dengue,-80.33,-3.70
dengue,-80.43,-3.61
dengue,-80.33,-3.68
dengue,-80.39,-3.65
dengue,-80.41,-3.65
dengue,-80.36,-3.66
dengue,-80.43,-3.66
dengue,-80.43,-3.63
dengue,-80.43,-3.63
dengue,-80.42,-3.65
dengue,-80.45,-3.59
dengue,-80.38,-3.58
dengue,-80.45,-3.58
dengue,-80.45,-3.57
dengue,-80.45,-3.57
dengue,-80.43,-3.59
dengue,-80.42,-3.57
dengue,-80.46,-3.57
dengue,-80.45,-3.57
dengue,-80.45,-3.57
dengue,-80.46,-3.57
dengue,-80.42,-3.57
dengue,-80.46,-3.57
dengue,-80.46,-3.56
dengue,-80.44,-3.56
dengue,-80.38,-3.56
dengue,-80.45,-3.56
dengue,-80.45,-3.58
dengue,-80.41,-3.55
dengue,-80.39,-3.54
dengue,-80.39,-3.54
dengue,-80.38,-3.54
dengue,-80.43,-3.55
dengue,-80.46,-3.55
dengue,-80.46,-3.53
dengue,-80.39,-3.50
dengue,-80.24,-3.53
dengue,-80.24,-3.53
dengue,-80.24,-3.52
dengue,-80.24,-3.52
dengue,-80.24,-3.51
dengue,-80.23,-3.50
dengue,-80.26,-3.50
dengue,-80.26,-3.49
dengue,-80.26,-3.49
dengue,-80.27,-3.49
dengue,-80.26,-3.49
dengue,-80.26,-3.48
dengue,-80.26,-3.48
dengue,-80.25,-3.48
dengue,-80.24,-3.46
dengue,-80.23,-3.45
dengue,-80.22,-3.44
dengue,-80.26,-3.70
dengue,-80.25,-3.69
dengue,-80.22,-3.69
dengue,-80.23,-3.69
dengue,-80.21,-3.69
dengue,-80.20,-3.68
dengue,-80.20,-3.67
dengue,-80.20,-3.61
dengue,-80.20,-3.60
dengue,-80.21,-3.60
dengue,-80.23,-3.57
dengue,-80.22,-3.56
dengue,-80.23,-3.56
dengue,-80.23,-3.54
dengue,-80.23,-3.55
dengue,-80.33,-3.52
dengue,-80.28,-3.50
dengue,-80.32,-3.45
